"Station","Place"
"59029 39",16038
"59029 40",16038
"59029 41",16038
"59029 42",16038
"59029 43",16038
"59029 44",16038
"59029 45",16038
"59029 46",16038
"59029 47",16038
"59029 48",16038
"59029 49",16039
"59029 50",16039
"59029 51",16039
"59029 52",16039
"59029 53",16039
"59029 54",16039
"59029 55",16039
"59029 56",16039
"59029 57",16039
"59029 58",16039
"59029 59",16040
"59029 60",16040
"59029 61",16040
"59029 62",16040
"59029 63",16041
"59029 64",16040
"59029 65",16041
"59029 66",16041
"59029 67",16041
"59029 68",16041
"59029 69",16041
"59029 70",16041
"59029 71",16041
"59029 72",16041
"59029 73",16042
"59029 74",16041
"59029 75",16040
"59029 76",16043
"59029 77",16043
"59029 78",16043
"59029 79",16043
"59029 80",16043
"59029 81",16043
"59029 82",16040
"59029 83",16044
"59029 84",16044
"59029 85",16044
"59029 86",16044
"59029 87",16043
"59029 88",16042
"59029 89",16042
"59029 90",16042
"59029 91",16042
"59029 92",16042
"59029 93",16042
"59029 94",16042
"59029 95",16042
"59029 96",16042
"59029 97",16042
"59029 98",16042
"59029 99",16042
"59029 100A",16042
"59029 100B",16045
"59029 101",16042
"59029 102",16042
"59029 103",16042
"59029 104",16042
"59029 105",16042
"59029 106",16042
"59029 107",16042
"59029 108",16042
"59029 109",16046
"59029 110",16046
"59029 111",16046
"59029 112",16047
"59029 113",16047
"59029 114",16047
"59029 115",16047
"59029 116",16047
"59029 117",16047
"59029 118",16047
"59029 119",16047
"59029 120",16047
"59029 121",16048
"59029 122A",16049
"59029 122B",16049
"59029 123",16049
"59029 124",16049
"59029 125",16049
"59029 126",16049
"59029 127",16049
"59029 128",16049
"59029 129",16049
"59029 130",16049
"59029 131",16049
"59029 132",16049
"59029 133",16049
"59029 134",16049
"59029 135",16049
"59029 136",16049
"59029 137",16049
"59029 138A",16050
"59029 138B",16050
"59029 139",16049
"59029 140",16049
"59029 141",16049
"59029 142",16049
"59029 143",16051
"59029 144",16051
"59029 145",16052
"59029 146",16052
"59029 147A",16052
"59029 147B",16053
"59029 148",16052
"59029 149",16052
"59029 150",16052
"59029 151",16052
"59029 152",16052
"59029 153",16052
"59029 154",16052
"59029 155",16052
"59029 156",16052
"59029 157",16052
"59029 158",16052
"59029 159",16052
"59029 160",16052
"59029 161",16052
"59029 162",16051
"59029 163",16054
"59029 164",16054
"59029 165",16055
"59029 166",16055
"59029 167",16056
"59029 168",16056
"59029 169",16056
"59029 170",16056
"59029 171",16056
"59029 172",16056
"59029 173",16056
"59029 174",16056
"59029 175",16056
"59029 176",16056
"59029 177",16056
"59029 178",16056
"59029 179",16056
"59029 180",16056
"59029 181",16056
"59029 182",16056
"59029 183",16056
"59029 184",16057
"59029 185",16057
"59029 186",16057
"59029 187",16057
"59029 188",16033
"59029 189",16033
"59029 190",16033
"59029 191",16032
"59029 192",16058
"59029 193",16058
"59029 194",16058
"59029 195",16035
"59029 196",16034
"59029 197A",16035
"59029 197B",16059
"59029 198",16035
"59029 199",16035
"59029 200",16060
"59029 201",16060
"59029 202",16060
"59029 203",16060
"59029 204",16060
"59029 205",16060
"59029 206",16060
"59029 207",16060
"59029 208",16060
"59029 209",16061
"59029 210",16062
"59029 211",16062
"59029 212",16063
"59029 213",16063
"59029 214",16064
"59029 215",16064
"59029 216",16064
"59029 217",16064
"59029 218",16064
"59029 219",16064
"59029 220",16064
"59029 221",16065
"59029 222",16065
"59029 223",16065
"59029 224",16066
"59029 225",16067
"59029 226",16066
"59029 227",16067
"59029 228",16066
"59029 229",16067
"59029 230",16067
"59029 231",16067
"59029 232",16067
"59029 233",16067
"59029 234",16067
"59029 235",16067
"59029 236",16067
"59029 237",16067
"59029 238",16068
"59029 239",16068
"59029 240",16068
"59029 241",16068
"59030 1",16069
"59030 2",16069
"59030 3",16069
"59030 4",16069
"59030 5",16069
"59030 6",16069
"59030 7",16069
"59030 8A",16070
"59030 8B",16070
"59030 9",16071
"59030 10",16071
"59030 11",16071
"59030 12",16071
"59030 13A",16071
"59030 13B",16071
"59030 14",16071
"59030 15A",16070
"59030 15B",16070
"59030 16",16070
"59030 17",16070
"59030 18",16072
"59030 19",16072
"59030 20",16072
"59030 21",16073
"59030 22",16073
"59030 23",16073
"59030 24",16073
"59030 25",16072
"59030 26",16072
"59030 27",16072
"59030 28",16073
"59030 29",16072
"59030 30",16074
"59030 31",16074
"59030 32",16074
"59030 33",16074
"59030 34",16075
"59030 35",16075
"59030 36",16075
"59030 37",16075
"59030 38",16075
"59030 39",16076
"59030 40",16076
"59030 41",16077
"59030 42",16076
"59030 43",16077
"59030 44",16077
"59030 45",16077
"59030 46",16078
"59030 47",16078
"59030 48",16076
"59030 49",16076
"59030 50",16079
"59030 51",16080
"59030 52",16080
"59030 53",16080
"59030 54",16080
"59030 55",16080
"59030 56",16079
"59030 57",16079
"59030 58",16079
"59030 59",16079
"59030 60",16079
"59030 61",16079
"59030 62A",16081
"59030 62B",16081
"59030 63",16081
"59030 64",16079
"59030 65",16079
"59030 66A",16082
"59030 66B",16082
"59030 67",16082
"59030 68",16083
"59030 69",16070
"59030 70",16070
"59030 71",16070
"59030 72A",16081
"59030 72B",16081
"59030 73",16081
"59030 74",16070
"59030 75",16081
"59030 76A",16082
"59030 76B",16082
"59030 77",16081
"59030 78A",16082
"59030 78B",16082
"59030 79",16082
"59030 80A",16083
"59030 80B",16083
"59030 81A",16083
"59030 81B",16083
"59030 82",16084
"59030 83",16084
"59030 84",16084
"59030 85",16084
"59030 86",16084
"59030 87",16084
"59030 88",16084
"59030 89",16082
"59030 90",16083
"59030 91",16083
"59030 92",16085
"59030 93A",16083
"59030 93B",16083
"59030 94",16086
"59030 95",16086
"59030 96",16086
"59030 97",16087
"59030 98",16087
"59030 99",16088
"59030 100",16088
"59030 101",16088
"59030 102",16086
"59030 103",16086
"59030 104",16088
"59030 105",16089
"59030 106",16089
"59030 107",16080
"59030 108",16090
"59030 109",16090
"59030 110",16090
"59030 111",16090
"59030 112",16090
"59030 113",16091
"59030 114",16091
"59030 115",16091
"59030 116",16091
"59030 117",16090
"59030 118",16091
"59030 119",16078
"59030 120",16078
"59030 121",16078
"59030 122",16092
"59030 123",16092
"59030 124",16092
"59030 125",16092
"59030 126",16093
"59030 127",16093
"59030 128",16093
"59030 129",16093
"59030 130",16093
"59030 131",16092
"59030 132",16094
"59030 133",16094
"59030 134A",16094
"59030 134B",16094
"59030 135",16094
"59030 136",16089
"59030 137",16089
"59030 138",16089
"59030 139",16094
"59030 140",16086
"59030 141",16095
"59030 142",16095
"59030 143",16095
"59030 144",16096
"59030 145",16093
"59030 146",16094
"59030 147",16097
"59030 148",16097
"59030 149",16095
"59030 150",16096
"59030 151",16096
"59030 152",16096
"59030 153",16096
"59030 154",16096
"59030 155",16096
"59030 156",16097
"59030 157",16097
"59030 158",16095
"59030 159",16097
"59030 160",16097
"59030 161",16097
"59030 162",16097
"59030 163",16098
"59030 164",16087
"59030 165",16087
"59030 166",16087
"59030 167A",16085
"59030 167B",16085
"59030 168",16085
"59030 169A",16085
"59030 169B",16085
"59030 170A",16085
"59030 170B",16085
"59030 171",16085
"59030 401",16099
"59030 402",16100
"59031 1A",16101
"59031 1B",16101
"59031 2",16101
"59031 3",16101
"59031 4",16101
"59031 5",16101
"59031 6",16101
"59031 7",16101
"59031 8",16101
"59031 9",16102
"59031 10",16102
"59031 11",16102
"59031 12",16102
"59031 13",16102
"59031 14",16102
"59031 15",16102
"59031 16",16102
"59031 17",16102
"59031 18",16103
"59031 19",16103
"59031 20",16104
"59031 21",16105
"59031 22",16105
"59031 23",16105
"59031 24",16105
"59031 25",16105
"59031 26",16105
"59031 27",16105
"59031 28",16105
"59031 29",16105
"59031 30",16105
"59031 31",16106
"59031 32",16106
"59031 33A",16107
"59031 33B",16107
"59031 34",16107
"59031 35",16107
"59031 36",16107
"59031 37",16106
"59031 38",16106
"59031 39",16106
"59031 40",16106
"59031 41",16108
"59031 42",16108
"59031 43",16108
"59031 44",16108
"59031 45",16108
"59031 46",16107
"59031 47",16107
"59031 48",16108
"59031 49",16107
"59031 50",16108
"59031 51",16108
"59031 52",16108
"59031 53",16109
"59031 54",16109
"59031 55",16109
"59031 56",16109
"59031 57A",16110
"59031 57B",16110
"59031 58",16110
"59031 59",16110
"59031 60",16110
"59031 61",16110
"59031 62",16110
"59031 63",16103
"59031 64",16103
"59031 65",16103
"59031 66A",16103
"59031 66B",16103
"59031 67",16111
"59031 68",16111
"59031 69",16111
"59031 70",16111
"59031 71",16112
"59031 72",16112
"59031 73",16112
"59031 74",16112
"59031 75",16112
"59031 76",16112
"59031 77",16113
"59031 78",16113
"59031 79",16113
"59031 80",16113
"59031 81",16103
"59031 82",16103
"59031 83",16103
"59031 84",16103
"59031 85",16103
"59031 86",16113
"59031 87",16113
"59031 88",16114
"59031 89",16114
"59031 90",16114
"59031 91",16114
"59031 92",16104
"59031 93",16104
"59031 94",16115
"59031 95",16115
"59031 96",16115
"59031 97",16115
"59031 98",16115
"59031 99",16115
"59031 100",16116
"59031 101",16116
"59031 102",16116
"59031 103",16116
"59031 104",16116
"59031 105",16117
"59031 106",16117
"59031 107",16117
"59031 108",16117
"59031 109",16117
"59031 110",16117
"59031 111",16117
"59031 112",16117
"59031 113",16117
"59031 114",16115
"59031 115",16115
"59031 116",16115
"59031 117",16118
"59031 118",16118
"59031 119",16118
"59031 120",16118
"59031 121",16118
"59031 122",16118
"59031 123",16118
"59031 124",16118
"59031 125",16118
"59031 126",16119
"59031 127",16119
"59031 128",16119
"59031 129",16119
"59031 130",16119
"59031 131",16119
"59031 132",16120
"59031 133",16120
"59031 134",16120
"59031 135",16120
"59031 136",16120
"59031 137",16120
"59031 138",16121
"59031 139",16122
"59031 140",16122
"59031 141",16122
"59031 142",16122
"59031 143A",16122
"59031 144",16122
"59031 145",16122
"59031 146",16122
"59031 147",16121
"59031 148",16121
"59031 149",16121
"59031 150",16121
"59031 151",16121
"59031 152",16121
"59031 153",16121
"59031 154",16123
"59031 155",16123
"59031 156",16123
"59031 157",16123
"59031 158",16123
"59031 159",16123
"59031 160",16123
"59031 161",16123
"59031 162",16111
"59031 163",16111
"59031 164",16111
"59031 165",16111
"59031 166",16111
"59031 167",16119
"59031 168",16119
"59032 1",16124
"59032 2",16124
"59032 3",16124
"59032 4",16124
"59032 5",16124
"59032 6",16124
"59032 7",16125
"59032 8",16125
"59032 9",16125
"59032 10",16125
"59032 11",16125
"59032 12",16125
"59032 13",16126
"59032 14",16127
"59032 15",16127
"59032 16",16127
"59032 17",16126
"59032 18",16127
"59032 19",16128
"59032 20",16128
"59032 21",16129
"59032 22",16129
"59032 23",16129
"59032 24",16130
"59032 25",16130
"59032 26",16127
"59032 27",16127
"59032 28",16127
"59032 29",16127
"59032 30",16127
"59032 31",16127
"59032 32",16127
"59032 33",16127
"59032 34",16127
"59032 35",16131
"59032 36",16131
"59032 37",16131
"59032 38",16131
"59032 39",16131
"59032 40",16132
"59032 41",16131
"59032 42",16131
"59032 43",16131
"59032 44",16132
"59032 45",16132
"59032 46",16132
"59032 47",16132
"59032 48",16133
"59032 49",16133
"59032 50",16133
"59032 51",16133
"59032 52",16134
"59032 53",16135
"59032 54",16135
"59032 55",16135
"59032 56",16135
"59032 57",16135
"59032 58",16136
"59032 59",16136
"59032 60",16134
"59032 61",16134
"59032 62",16134
"59032 63",16134
"59032 64",16134
"59032 65",16134
"59032 66",16134
"59032 67",16128
"59032 68",16128
"59032 69",16128
"59032 70",16128
"59032 71",16128
"59032 72",16128
"59032 73",16136
"59032 74",16128
"59032 75",16128
"59032 76",16137
"59032 77",16137
"59032 78",16137
"59032 79",16137
"59032 80",16137
"59032 81",16137
"59032 82",16137
"59032 83",16130
"59032 84",16130
"59032 85",16126
"59032 86",16126
"59032 87",16126
"59032 88",16126
"59032 89",16126
"59032 90",16126
"59032 91",16126
"59032 92",16138
"59032 93",16138
"59032 94",16138
"59032 95",16138
"59032 96",16138
"59032 97",16138
"59032 98",16139
"59032 99",16139
"59032 100",16139
"59032 101",16139
"59032 102",16139
"59032 103",16139
"59032 104",16139
"59032 105",16139
"59032 106",16139
"59032 107",16129
"59032 108",16139
"59032 109",16129
"59032 110",16129
"59032 111",16129
"59032 112",16129
"59032 113",16129
"59032 114",16140
"59032 115",16140
"59032 116",16140
"59032 117",16140
"59032 118",16140
"59032 119",16140
"59032 120",16140
"59032 121",16141
"59032 122",16140
"59032 123",16140
"59032 124",16140
"59032 125",16141
"59032 126",16130
"59032 127",16130
"59032 128",16130
"59032 129",16130
"59032 130",16130
"59032 131",16130
"59032 132",16130
"59032 133",16130
"59032 134",16141
"59032 135",16142
"59032 136",16141
"59032 137",16141
"59032 138",16141
"59032 139",16141
"59032 140",16142
"59032 141",16142
"59032 142",16142
"59032 143",16136
"59032 144",16136
"59032 145",16136
"59032 146",16136
"59032 147",16136
"59032 148",16136
"59032 149",16133
"59032 150",16133
"59032 151",16133
"59032 152",16133
"59032 153",16133
"59032 154",16133
"59032 155",16136
"59032 156",16142
"59032 157",16142
"59032 158",16142
"59032 159",16142
"59032 160",16142
"59032 161",16142
"59032 400",16136
"59033 1",16143
"59033 2",16143
"59033 3",16144
"59033 4",16143
"59033 5",16143
"59033 6",16143
"59033 7",16143
"59033 8",16143
"59033 9",16145
"59033 10",16144
"59033 11",16144
"59033 12",16144
"59033 13",16144
"59033 14",16144
"59033 15",16144
"59033 16",16145
"59033 17",16145
"59033 18",16145
"59033 19",16145
"59033 20",16145
"59033 21",16145
"59033 22",16145
"59033 23",16146
"59033 24",16146
"59033 25",16146
"59033 26",16146
"59033 27",16146
"59033 28",16146
"59033 29A",16145
"59033 29B",16145
"59033 30",16147
"59033 31",16147
"59033 32",16147
"59033 33",16147
"59033 34",16147
"59033 35",16147
"59033 36",16148
"59033 37",16148
"59033 38",16148
"59033 39",16148
"59033 40",16148
"59033 41",16148
"59033 42",16148
"59033 43",16148
"59033 44",16148
"59033 45",16148
"59033 46",16149
"59033 47",16150
"59033 48",16149
"59033 49",16149
"59033 50",16150
"59033 51",16149
"59033 52",16149
"59033 53",16151
"59033 54",16151
"59033 55",16152
"59033 56",16152
"59033 57",16151
"59033 58",16152
"59033 59",16152
"59033 60",16152
"59033 61",16152
"59033 62",16151
"59033 63",16151
"59033 64",16151
"59033 65",16151
"59033 66",16152
"59033 67",16151
"59033 68",16151
"59033 69",16151
"59033 70",16150
"59033 71",16150
"59033 72",16150
"59033 73",16150
"59033 74",16153
"59033 75",16149
"59033 76",16153
"59033 77",16154
"59033 78",16154
"59033 79",16155
"59033 80",16154
"59033 81",16154
"59033 82",16155
"59033 83",16155
"59033 84",16155
"59033 85",16155
"59033 86",16155
"59033 87",16155
"59033 88A",16154
"59033 88B",16154
"59033 89",16154
"59033 90",16155
"59033 91",16156
"59033 92",16153
"59033 93",16153
"59033 94",16153
"59033 95",16153
"59033 96",16154
"59033 97",16154
"59033 98",16153
"59033 99",16153
"59033 100",16156
"59033 101",16157
"59033 102",16157
"59033 103",16157
"59033 104",16157
"59033 105",16157
"59033 106",16157
"59033 107",16157
"59033 108",16157
"59033 109",16157
"59033 110",16158
"59033 111",16151
"59033 112",16151
"59033 113",16158
"59033 114A",16158
"59033 114B",16158
"59033 115",16158
"59033 116",16158
"59033 117",16158
"59033 118",16158
"59033 119",16158
"59033 120",16158
"59033 121",16158
"59033 122",16158
"59033 123A",16159
"59033 123B",16159
"59033 124",16159
"59033 125",16159
"59033 126",16159
"59033 127A",16159
"59033 127B",16159
"59033 128",16159
"59033 129",16159
"59033 130",16157
"59033 131",16159
"59033 132",16159
"59033 133",16156
"59033 134",16156
"59033 135",16156
"59033 136",16156
"59033 137",16156
"59033 138",16160
"59033 139",16160
"59033 140",16156
"59033 141A",16160
"59033 141B",16160
"59033 142A",16160
"59033 142B",16160
"59033 143",16160
"59033 144A",16160
"59033 144B",16160
"59034 1",16161
"59034 2",16162
"59034 3",16162
"59034 4",16162
"59034 5",16162
"59034 6",16163
"59034 7",16163
"59034 8",16164
"59034 9",16163
"59034 10",16165
"59034 11",16165
"59034 12",16163
"59034 13",16164
"59034 14",16164
"59034 15",16164
"59034 16",16164
"59034 17",16164
"59034 18",16164
"59034 19",16164
"59034 20",16166
"59034 21",16161
"59034 22",16161
"59034 23",16161
"59034 24",16161
"59034 25",16161
"59034 26",16161
"59034 27",16161
"59034 28",16161
"59034 29",16161
"59034 30",16165
"59034 31",16165
"59034 32",16165
"59034 33",16165
"59034 34",16167
"59034 35",16167
"59034 36",16167
"59034 37",16167
"59034 38",16165
"59034 39",16168
"59034 40",16167
"59034 41",16167
"59034 42",16167
"59034 43",16167
"59034 44",16167
"59034 45",16167
"59034 46",16167
"59034 47",16167
"59034 48",16167
"59034 49",16167
"59034 50",16167
"59034 51",16168
"59034 52",16163
"59034 53",16163
"59034 54",16163
"59034 55",16163
"59034 56",16163
"59034 57",16169
"59034 58",16168
"59034 59",16168
"59034 60",16168
"59034 61",16170
"59034 62",16169
"59034 63",16171
"59034 64",16171
"59034 65",16171
"59034 66",16171
"59034 67",16168
"59034 68",16168
"59034 69",16169
"59034 70",16171
"59034 71",16171
"59034 72",16169
"59034 73",16172
"59034 74A",16173
"59034 74C",16174
"59034 75",16168
"59034 76",16172
"59034 77",16172
"59034 78",16172
"59034 79",16172
"59034 80",16172
"59034 81",16172
"59034 82",16172
"59034 83",16172
"59034 84",16172
"59034 85A",16172
"59034 85B",16174
"59034 86",16172
"59034 87",16175
"59034 88",16172
"59034 89",16172
"59034 90",16175
"59034 91",16175
"59034 92",16169
"59034 93",16176
"59034 94",16175
"59034 95",16175
"59034 96",16175
"59034 97",16177
"59034 98",16176
"59034 99",16176
"59034 100",16176
"59034 101",16176
"59034 102",16175
"59034 103",16175
"59034 104",16178
"59034 105",16178
"59034 106",16179
"59034 107",16179
"59034 108",16179
"59034 109",16180
"59034 110",16180
"59034 111",16180
"59034 112",16180
"59034 113",16179
"59034 114",16178
"59034 115",16179
"59034 116",16181
"59034 117",16181
"59034 118",16182
"59034 119",16181
"59034 120",16181
"59034 121",16178
"59034 122",16178
"59034 123",16178
"59034 124",16178
"59034 125",16183
"59034 126",16183
"59034 127",16181
"59034 128",16181
"59034 129",16181
"59034 130",16181
"59034 131",16181
"59034 132",16181
"59034 133",16183
"59034 134",16183
"59034 135",16183
"59034 136",16181
"59034 137",16181
"59034 138",16181
"59034 139",16181
"59034 140",16184
"59034 141",16181
"59034 142",16181
"59034 143",16181
"59034 144",16178
"59034 145",16179
"59034 146",16183
"59034 147",16183
